kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.87,cancels,72,75,69,0.92,0.9583333333333334,0.13020833333333334,6,0.023166023166023165,0.5347222222222222,0.889589905362776,0.10038610038610038
per_class,0.87,completes,70,72,67,0.9305555555555556,0.9571428571428572,0.125,5,0.019305019305019305,0.5347222222222222,0.889589905362776,0.10038610038610038
per_class,0.87,reinstates,69,68,66,0.9705882352941176,0.9565217391304348,0.11805555555555555,2,0.007722007722007722,0.5347222222222222,0.889589905362776,0.10038610038610038
per_class,0.88,supersedes,106,93,80,0.8602150537634409,0.7547169811320755,0.16145833333333334,13,0.05019305019305019,0.5329861111111112,0.886435331230284,0.10038610038610038
per_class,0.88,cancels,72,74,68,0.918918918918919,0.9444444444444444,0.1284722222222222,6,0.023166023166023165,0.5329861111111112,0.886435331230284,0.10038610038610038
per_class,0.88,completes,70,72,67,0.9305555555555556,0.9571428571428572,0.125,5,0.019305019305019305,0.5329861111111112,0.886435331230284,0.10038610038610038
per_class,0.88,reinstates,69,68,66,0.9705882352941176,0.9565217391304348,0.11805555555555555,2,0.007722007722007722,0.5329861111111112,0.886435331230284,0.10038610038610038
per_class,0.89,supersedes,106,87,75,0.8620689655172413,0.7075471698113207,0.15104166666666666,12,0.04633204633204633,0.5208333333333334,0.8675078864353313,0.09652509652509653
per_class,0.89,cancels,72,73,67,0.9178082191780822,0.9305555555555556,0.1267361111111111,6,0.023166023166023165,0.5208333333333334,0.8675078864353313,0.09652509652509653
per_class,0.89,completes,70,72,67,0.9305555555555556,0.9571428571428572,0.125,5,0.019305019305019305,0.5208333333333334,0.8675078864353313,0.09652509652509653
per_class,0.89,reinstates,69,68,66,0.9705882352941176,0.9565217391304348,0.11805555555555555,2,0.007722007722007722,0.5208333333333334,0.8675078864353313,0.09652509652509653
per_class,0.9,supersedes,106,85,73,0.8588235294117647,0.6886792452830188,0.14756944444444445,12,0.04633204633204633,0.5173611111111112,0.861198738170347,0.09652509652509653
per_class,0.9,cancels,72,73,67,0.9178082191780822,0.9305555555555556,0.1267361111111111,6,0.023166023166023165,0.5173611111111112,0.861198738170347,0.09652509652509653
